MonthYear,Year,Month,MaterialNum,ProdFamily,SupplyQty
Dec-2018,2018,12,60648,322,16740
Dec-2018,2018,12,60649,322,8508
Dec-2018,2018,12,60650,322,3552
Dec-2018,2018,12,60651,322,8748
Dec-2018,2018,12,60652,322,2464
Dec-2018,2018,12,61086,415,20993
Dec-2018,2018,12,61589,562,50496
Dec-2018,2018,12,61590,562,9126
Dec-2018,2018,12,63444,1064,25956
Dec-2018,2018,12,63445,1064,19728
Dec-2018,2018,12,63479,415,7080
Dec-2018,2018,12,63810,448,50328
Dec-2018,2018,12,63811,448,80160
Dec-2018,2018,12,63895,335,14641
Dec-2018,2018,12,63896,335,40741
Dec-2018,2018,12,64049,455,28467
Dec-2018,2018,12,64229,272,11280
Dec-2018,2018,12,64374,1009,18333
Dec-2018,2018,12,64640,293,42503
Dec-2018,2018,12,64799,228,11093
Dec-2018,2018,12,65050,330,67119
Dec-2018,2018,12,65051,381,11070
Dec-2018,2018,12,65052,381,40389
Dec-2018,2018,12,65054,381,74143
Dec-2018,2018,12,65055,381,27902
Dec-2018,2018,12,65059,329,17087
Dec-2018,2018,12,65060,329,25200
Dec-2018,2018,12,65062,329,14272
Dec-2018,2018,12,65065,329,32808
Dec-2018,2018,12,65066,329,5120
Dec-2018,2018,12,65580,272,94020
Dec-2018,2018,12,65829,448,18504
Dec-2018,2018,12,65945,405,23904
Dec-2018,2018,12,66022,597,24048
Dec-2018,2018,12,66023,597,4608
Dec-2018,2018,12,66024,597,7584
Dec-2018,2018,12,66099,228,23602
Dec-2018,2018,12,66158,272,2112
Dec-2018,2018,12,66345,638,12148
Dec-2018,2018,12,66346,638,50373
Dec-2018,2018,12,66428,272,2880
Dec-2018,2018,12,66430,272,6000
Dec-2018,2018,12,66431,272,30755
Dec-2018,2018,12,66434,272,4200
Dec-2018,2018,12,67442,272,94140
Dec-2018,2018,12,67443,272,60000
Dec-2018,2018,12,67444,272,25000
Dec-2018,2018,12,67445,272,62208
Dec-2018,2018,12,67529,218,57864
Dec-2018,2018,12,67530,218,14328
Dec-2018,2018,12,67531,218,87336
Dec-2018,2018,12,67532,218,222480
Dec-2018,2018,12,67533,218,142788
Dec-2018,2018,12,67534,218,28440
Jan-2019,2019,1,42374,4,1938
Jan-2019,2019,1,42376,4,966
Jan-2019,2019,1,42405,61,75012
Jan-2019,2019,1,42445,87,39564
Jan-2019,2019,1,42447,87,15828
Jan-2019,2019,1,42460,159,17424
Jan-2019,2019,1,42461,159,35784
Jan-2019,2019,1,42462,159,6654
Jan-2019,2019,1,42463,159,7704
Jan-2019,2019,1,42465,159,2052
Jan-2019,2019,1,42467,159,17292
Jan-2019,2019,1,42469,161,52236
Jan-2019,2019,1,42470,161,13854
Jan-2019,2019,1,42485,179,7476
Jan-2019,2019,1,42563,153,48288
Jan-2019,2019,1,42564,153,15108
Jan-2019,2019,1,42566,153,15150
Jan-2019,2019,1,42567,182,115380
Jan-2019,2019,1,42569,182,38508
Jan-2019,2019,1,42571,182,14148
Jan-2019,2019,1,42573,182,9144
Jan-2019,2019,1,42575,182,45972
Jan-2019,2019,1,42577,182,7824
Jan-2019,2019,1,42613,72,31728
Jan-2019,2019,1,42615,72,30768
Jan-2019,2019,1,42648,67,36168
Jan-2019,2019,1,43986,232,169200
Jan-2019,2019,1,44060,153,31176
Jan-2019,2019,1,44968,152,88464
Jan-2019,2019,1,45320,269,18696
Jan-2019,2019,1,45726,274,151236
Jan-2019,2019,1,46126,167,15708
Jan-2019,2019,1,46128,167,8352
Jan-2019,2019,1,46308,57,23160
Jan-2019,2019,1,46408,61,3798
Jan-2019,2019,1,46612,272,3224148
Jan-2019,2019,1,46974,218,370
Jan-2019,2019,1,47808,295,190080
Jan-2019,2019,1,48009,355,295750
Jan-2019,2019,1,48740,348,325075
Jan-2019,2019,1,49288,355,105552
Jan-2019,2019,1,50848,394,6399
Jan-2019,2019,1,50998,441,134229
Jan-2019,2019,1,51304,996,16896
Jan-2019,2019,1,51305,996,47472
Jan-2019,2019,1,51306,996,16596
Jan-2019,2019,1,51452,376,15001
Jan-2019,2019,1,51795,358,44124
Jan-2019,2019,1,51796,358,56724
Jan-2019,2019,1,52610,373,984
Jan-2019,2019,1,52611,373,6756
Jan-2019,2019,1,53080,374,5548
Jan-2019,2019,1,53120,374,29508
Jan-2019,2019,1,53126,374,17760
Jan-2019,2019,1,54050,373,2520
Jan-2019,2019,1,54069,373,618
Jan-2019,2019,1,54077,373,1404
Jan-2019,2019,1,54121,320,8064
Jan-2019,2019,1,54123,320,20024
Jan-2019,2019,1,54127,320,351168
Jan-2019,2019,1,54129,320,55032
Jan-2019,2019,1,54134,320,550056
Jan-2019,2019,1,54136,320,46890
Jan-2019,2019,1,54141,320,732864
Jan-2019,2019,1,54143,320,71784
Jan-2019,2019,1,55624,348,58176
Jan-2019,2019,1,59245,272,1160270
Jan-2019,2019,1,60653,322,717
Jan-2019,2019,1,60654,322,1051
Jan-2019,2019,1,60655,322,672
Jan-2019,2019,1,61586,562,48264
Jan-2019,2019,1,61589,562,50496
Jan-2019,2019,1,63022,394,24460
Jan-2019,2019,1,63024,394,26989
Jan-2019,2019,1,63207,1009,105445
Jan-2019,2019,1,63228,232,302
Jan-2019,2019,1,63747,448,14376
Jan-2019,2019,1,63809,448,206592
Jan-2019,2019,1,63810,448,46152
Jan-2019,2019,1,63811,448,70104
Jan-2019,2019,1,63896,335,28069
Jan-2019,2019,1,63907,52,4896
Jan-2019,2019,1,63918,52,1836
Jan-2019,2019,1,64047,455,6142
Jan-2019,2019,1,64049,455,14006
Jan-2019,2019,1,64374,1009,52472
Jan-2019,2019,1,64630,228,15106
Jan-2019,2019,1,64640,293,32035
Jan-2019,2019,1,64801,228,11424
Jan-2019,2019,1,64892,448,6048
Jan-2019,2019,1,64893,448,6624
Jan-2019,2019,1,64894,448,4992
Jan-2019,2019,1,65050,330,80650
Jan-2019,2019,1,65051,381,10289
Jan-2019,2019,1,65052,381,13499
Jan-2019,2019,1,65053,381,8460
Jan-2019,2019,1,65055,381,51788
Jan-2019,2019,1,65064,329,8882
Jan-2019,2019,1,65109,652,388
Jan-2019,2019,1,65133,228,2064
Jan-2019,2019,1,65193,272,2640
Jan-2019,2019,1,65404,228,38702
Jan-2019,2019,1,65830,448,43824
Jan-2019,2019,1,65944,405,88794
Jan-2019,2019,1,66023,597,4608
Jan-2019,2019,1,66024,597,7500
Jan-2019,2019,1,66025,597,720
Jan-2019,2019,1,66346,638,16752
Jan-2019,2019,1,66401,594,79436
Jan-2019,2019,1,66416,497,22176
Jan-2019,2019,1,66420,228,960
Jan-2019,2019,1,66432,272,415426
Jan-2019,2019,1,66433,272,2832
Jan-2019,2019,1,66434,272,4176
Jan-2019,2019,1,66436,272,22476
Jan-2019,2019,1,66437,272,7200
Jan-2019,2019,1,67442,272,283644
Jan-2019,2019,1,67525,269,60204
Jan-2019,2019,1,67529,218,36348
Jan-2019,2019,1,67530,218,36252
Jan-2019,2019,1,67531,218,43704
Jan-2019,2019,1,67533,218,218572
Jan-2019,2019,1,67534,218,96756
Feb-2019,2019,2,42407,61,61836
Feb-2019,2019,2,42409,61,28428
Feb-2019,2019,2,42410,61,5220
Feb-2019,2019,2,42420,67,3732
Feb-2019,2019,2,42422,67,3642
Feb-2019,2019,2,42435,72,21504
Feb-2019,2019,2,42462,159,3552
Feb-2019,2019,2,42466,159,23688
Feb-2019,2019,2,42468,159,2772
Feb-2019,2019,2,42469,161,35136
Feb-2019,2019,2,42470,161,10350
Feb-2019,2019,2,42564,153,17678
Feb-2019,2019,2,42567,182,173544
Feb-2019,2019,2,42569,182,94740
Feb-2019,2019,2,42571,182,28800
Feb-2019,2019,2,42575,182,29220
Feb-2019,2019,2,42577,182,13128
Feb-2019,2019,2,42579,182,4080
Feb-2019,2019,2,42589,217,69504
Feb-2019,2019,2,42591,217,50856
Feb-2019,2019,2,42647,67,109200
Feb-2019,2019,2,42648,67,36288
Feb-2019,2019,2,44035,167,19020
Feb-2019,2019,2,44052,234,10800
Feb-2019,2019,2,44054,234,41340
Feb-2019,2019,2,44059,153,201336
Feb-2019,2019,2,44582,107,188248
Feb-2019,2019,2,44970,152,162605
Feb-2019,2019,2,44980,152,310024
Feb-2019,2019,2,44981,152,82320
Feb-2019,2019,2,45429,287,5760
Feb-2019,2019,2,45430,287,22836
Feb-2019,2019,2,45709,274,24828
Feb-2019,2019,2,45720,274,37860
Feb-2019,2019,2,45726,274,72900
Feb-2019,2019,2,45968,232,5244
Feb-2019,2019,2,46125,167,2952
Feb-2019,2019,2,46128,167,600
Feb-2019,2019,2,46256,57,8820
Feb-2019,2019,2,46308,57,23436
Feb-2019,2019,2,46409,61,4398
Feb-2019,2019,2,46612,272,2954568
Feb-2019,2019,2,46974,218,1080
Feb-2019,2019,2,47059,318,7620
Feb-2019,2019,2,47065,318,13908
Feb-2019,2019,2,47251,234,6852
Feb-2019,2019,2,47254,234,3090
Feb-2019,2019,2,47257,234,984
Feb-2019,2019,2,47723,333,10740
Feb-2019,2019,2,47808,295,21402
Feb-2019,2019,2,49288,355,105692
Feb-2019,2019,2,50574,394,5316
Feb-2019,2019,2,50848,394,3425
Feb-2019,2019,2,51304,996,2286
Feb-2019,2019,2,51305,996,35196
Feb-2019,2019,2,51306,996,35688
Feb-2019,2019,2,51795,358,1568
Feb-2019,2019,2,52592,391,26856
Feb-2019,2019,2,52593,391,91704
Feb-2019,2019,2,52594,391,55872
Feb-2019,2019,2,52612,373,8712
Feb-2019,2019,2,52614,373,3672
Feb-2019,2019,2,54071,373,960
Feb-2019,2019,2,54101,424,7980
Feb-2019,2019,2,54107,424,5304
Feb-2019,2019,2,54112,424,5028
Feb-2019,2019,2,54121,320,119568
Feb-2019,2019,2,54123,320,19328
Feb-2019,2019,2,54127,320,434892
Feb-2019,2019,2,54129,320,39408
Feb-2019,2019,2,54134,320,491244
Feb-2019,2019,2,54136,320,35028
Feb-2019,2019,2,54141,320,818832
Feb-2019,2019,2,54143,320,35238
Feb-2019,2019,2,55984,427,67032
Feb-2019,2019,2,56008,313,29880
Feb-2019,2019,2,56784,355,149568
Feb-2019,2019,2,59428,313,9888
Feb-2019,2019,2,61574,201,11301
Feb-2019,2019,2,61586,562,5436
Feb-2019,2019,2,61587,562,1008
Feb-2019,2019,2,61589,562,93624
Feb-2019,2019,2,61590,562,10212
Feb-2019,2019,2,61592,562,7806
Feb-2019,2019,2,63023,394,35089
Feb-2019,2019,2,63025,394,12148
Feb-2019,2019,2,63026,394,12163
Feb-2019,2019,2,63207,1009,111858
Feb-2019,2019,2,63441,1064,29676
Feb-2019,2019,2,63443,1064,23940
Feb-2019,2019,2,63444,1064,13320
Feb-2019,2019,2,63445,1064,9420
Feb-2019,2019,2,63810,448,84792
Feb-2019,2019,2,63811,448,81984
Feb-2019,2019,2,64229,272,11202
Feb-2019,2019,2,64640,293,26397
Feb-2019,2019,2,64750,272,9120
Feb-2019,2019,2,64800,228,7483
Feb-2019,2019,2,65047,460,8166
Feb-2019,2019,2,65053,381,21060
Feb-2019,2019,2,65054,381,4285
Feb-2019,2019,2,65055,381,46968
Feb-2019,2019,2,65056,381,45658
Feb-2019,2019,2,65058,329,35051
Feb-2019,2019,2,65059,329,12391
Feb-2019,2019,2,65064,329,15874
Feb-2019,2019,2,65078,460,42717
Feb-2019,2019,2,65079,460,18167
Feb-2019,2019,2,65105,272,8867
Feb-2019,2019,2,65139,544,43248
Feb-2019,2019,2,65156,272,7918
Feb-2019,2019,2,65193,272,2024
Feb-2019,2019,2,65580,272,48192
Feb-2019,2019,2,65683,217,9660
Feb-2019,2019,2,65707,448,6480
Feb-2019,2019,2,65806,544,77
Feb-2019,2019,2,65828,448,4992
Feb-2019,2019,2,66022,597,23856
Feb-2019,2019,2,66142,34,33781
Feb-2019,2019,2,66158,272,1400
Feb-2019,2019,2,66198,34,24115
Feb-2019,2019,2,66346,638,50141
Feb-2019,2019,2,66432,272,413613
Feb-2019,2019,2,66434,272,2016
Feb-2019,2019,2,66584,272,68256
Feb-2019,2019,2,66585,272,88386
Feb-2019,2019,2,66586,272,19812
Feb-2019,2019,2,66794,272,353
Feb-2019,2019,2,67460,318,230520
Feb-2019,2019,2,67461,318,91236
Feb-2019,2019,2,67473,167,20790
Feb-2019,2019,2,67474,167,99252
Feb-2019,2019,2,67475,167,19572
Feb-2019,2019,2,67476,167,46848
Feb-2019,2019,2,67478,167,13212
Feb-2019,2019,2,67529,218,29412
Feb-2019,2019,2,67530,218,61872
Feb-2019,2019,2,67532,218,72696
Feb-2019,2019,2,67533,218,36048
Feb-2019,2019,2,67552,320,58596
Feb-2019,2019,2,67663,272,6000
Mar-2019,2019,3,42407,61,25632
Mar-2019,2019,3,42409,61,9348
Mar-2019,2019,3,42410,61,1848
Mar-2019,2019,3,42433,72,16608
Mar-2019,2019,3,42435,72,5496
Mar-2019,2019,3,42445,87,39012
Mar-2019,2019,3,42447,87,57816
Mar-2019,2019,3,42458,159,7800
Mar-2019,2019,3,42459,159,6288
Mar-2019,2019,3,42468,159,1752
Mar-2019,2019,3,42483,179,20772
Mar-2019,2019,3,42518,4,76500
Mar-2019,2019,3,42564,153,20664
Mar-2019,2019,3,42567,182,26616
Mar-2019,2019,3,42569,182,18996
Mar-2019,2019,3,42624,28,77088
Mar-2019,2019,3,42625,28,5778
Mar-2019,2019,3,44038,167,18912
Mar-2019,2019,3,44050,234,43416
Mar-2019,2019,3,44582,107,42758
Mar-2019,2019,3,44584,107,19920
Mar-2019,2019,3,44968,152,87792
Mar-2019,2019,3,45531,240,14208
Mar-2019,2019,3,45534,240,38160
Mar-2019,2019,3,45709,274,50832
Mar-2019,2019,3,46409,61,5142
Mar-2019,2019,3,46612,272,1572629
Mar-2019,2019,3,46974,218,2181
Mar-2019,2019,3,47251,234,12264
Mar-2019,2019,3,47254,234,9360
Mar-2019,2019,3,47808,295,212193
Mar-2019,2019,3,48009,355,255432
Mar-2019,2019,3,50589,28,12240
Mar-2019,2019,3,51304,996,11316
Mar-2019,2019,3,51305,996,107232
Mar-2019,2019,3,51306,996,35556
Mar-2019,2019,3,51317,996,32748
Mar-2019,2019,3,51331,203,16968
Mar-2019,2019,3,51523,404,146880
Mar-2019,2019,3,51552,404,19536
Mar-2019,2019,3,51553,404,10368
Mar-2019,2019,3,52612,373,2616
Mar-2019,2019,3,52613,373,3192
Mar-2019,2019,3,53970,469,166980
Mar-2019,2019,3,54073,373,552
Mar-2019,2019,3,54077,373,636
Mar-2019,2019,3,54121,320,10848
Mar-2019,2019,3,54123,320,21896
Mar-2019,2019,3,54127,320,88428
Mar-2019,2019,3,54134,320,822756
Mar-2019,2019,3,54141,320,259188
Mar-2019,2019,3,54143,320,22602
Mar-2019,2019,3,54170,28,3720
Mar-2019,2019,3,54880,469,50330
Mar-2019,2019,3,57338,59,22215
Mar-2019,2019,3,59465,322,1838
Mar-2019,2019,3,59467,322,12213
Mar-2019,2019,3,59474,322,900
Mar-2019,2019,3,59480,322,3912
Mar-2019,2019,3,59481,322,14904
Mar-2019,2019,3,59483,322,2256
Mar-2019,2019,3,59484,322,18090
Mar-2019,2019,3,59486,322,2436
Mar-2019,2019,3,59489,322,2508
Mar-2019,2019,3,59492,322,5634
Mar-2019,2019,3,59495,322,348
Mar-2019,2019,3,59499,322,8570
Mar-2019,2019,3,60648,322,15216
Mar-2019,2019,3,61084,1068,36576
Mar-2019,2019,3,61586,562,49392
Mar-2019,2019,3,61589,562,49800
Mar-2019,2019,3,63023,394,17396
Mar-2019,2019,3,63207,1009,109344
Mar-2019,2019,3,63746,448,1152
Mar-2019,2019,3,63747,448,12192
Mar-2019,2019,3,63763,448,2760
Mar-2019,2019,3,63764,448,6552
Mar-2019,2019,3,63765,448,2592
Mar-2019,2019,3,63809,448,302544
Mar-2019,2019,3,63810,448,150000
Mar-2019,2019,3,63811,448,420288
Mar-2019,2019,3,63895,335,15574
Mar-2019,2019,3,64241,571,1398
Mar-2019,2019,3,64374,1009,15323
Mar-2019,2019,3,64640,293,55520
Mar-2019,2019,3,64750,272,14112
Mar-2019,2019,3,64751,272,89421
Mar-2019,2019,3,65050,330,55734
Mar-2019,2019,3,65052,381,47637
Mar-2019,2019,3,65055,381,55162
Mar-2019,2019,3,65059,329,29592
Mar-2019,2019,3,65064,329,9622
Mar-2019,2019,3,65104,272,3600
Mar-2019,2019,3,65156,272,12600
Mar-2019,2019,3,65580,272,94824
Mar-2019,2019,3,65828,448,36648
Mar-2019,2019,3,65944,405,44748
Mar-2019,2019,3,65946,405,41097
Mar-2019,2019,3,65959,405,13364
Mar-2019,2019,3,65961,405,3035
Mar-2019,2019,3,66108,448,9072
Mar-2019,2019,3,66142,34,36550
Mar-2019,2019,3,66198,34,46454
Mar-2019,2019,3,66428,272,2832
Mar-2019,2019,3,66431,272,44064
Mar-2019,2019,3,66432,272,422172
Mar-2019,2019,3,66435,272,6000
Mar-2019,2019,3,66436,272,34800
Mar-2019,2019,3,66437,272,12000
Mar-2019,2019,3,66494,159,16200
Mar-2019,2019,3,66495,159,9648
Mar-2019,2019,3,66497,159,4536
Mar-2019,2019,3,66595,34,37925
Mar-2019,2019,3,66596,34,23375
Mar-2019,2019,3,67432,272,64800
Mar-2019,2019,3,67442,272,32268
Mar-2019,2019,3,67443,272,81216
Mar-2019,2019,3,67444,272,30492
Mar-2019,2019,3,67445,272,43650
Mar-2019,2019,3,67456,333,18552
Mar-2019,2019,3,67469,167,22164
Mar-2019,2019,3,67473,167,29778
Mar-2019,2019,3,67476,167,46404
Mar-2019,2019,3,67525,269,75672
Mar-2019,2019,3,67526,269,96132
Mar-2019,2019,3,67530,218,18240
Mar-2019,2019,3,67531,218,43800
Mar-2019,2019,3,67532,218,440772
Mar-2019,2019,3,67533,218,217752
Mar-2019,2019,3,67534,218,80688
Mar-2019,2019,3,67551,320,78408
Mar-2019,2019,3,67552,320,50658
Mar-2019,2019,3,67553,320,60138
Mar-2019,2019,3,67554,320,20387
Mar-2019,2019,3,67580,61,25812
Mar-2019,2019,3,67581,61,3744
Mar-2019,2019,3,67725,478,4584
Mar-2019,2019,3,67726,478,24780
Mar-2019,2019,3,67727,478,4008
Mar-2019,2019,3,67768,478,12387
Apr-2019,2019,4,42401,53,66672
Apr-2019,2019,4,42403,53,20628
Apr-2019,2019,4,42405,61,18948
Apr-2019,2019,4,42407,61,9120
Apr-2019,2019,4,42443,87,38496
Apr-2019,2019,4,42445,87,38892
Apr-2019,2019,4,42447,87,38364
Apr-2019,2019,4,42469,161,52524
Apr-2019,2019,4,42470,161,6960
Apr-2019,2019,4,42483,179,31476
Apr-2019,2019,4,42518,4,152268
Apr-2019,2019,4,42563,153,118584
Apr-2019,2019,4,42564,153,30510
Apr-2019,2019,4,42613,72,37284
Apr-2019,2019,4,43986,232,171864
Apr-2019,2019,4,44052,234,16260
Apr-2019,2019,4,44582,107,67718
Apr-2019,2019,4,45393,269,2880
Apr-2019,2019,4,45429,287,14327
Apr-2019,2019,4,45709,274,45588
Apr-2019,2019,4,45720,274,76812
Apr-2019,2019,4,45726,274,76176
Apr-2019,2019,4,46408,61,3773
Apr-2019,2019,4,46612,272,3195642
Apr-2019,2019,4,46973,218,810
Apr-2019,2019,4,48009,355,145514
Apr-2019,2019,4,48740,348,129696
Apr-2019,2019,4,49086,269,27828
Apr-2019,2019,4,49087,269,14004
Apr-2019,2019,4,49088,269,9348
Apr-2019,2019,4,49288,355,103415
Apr-2019,2019,4,50595,28,25392
Apr-2019,2019,4,50998,441,134160
Apr-2019,2019,4,51523,404,201048
Apr-2019,2019,4,51552,404,28656
Apr-2019,2019,4,51553,404,1776
Apr-2019,2019,4,51795,358,28248
Apr-2019,2019,4,51796,358,28848
Apr-2019,2019,4,52610,373,960
Apr-2019,2019,4,52611,373,12024
Apr-2019,2019,4,52614,373,828
Apr-2019,2019,4,52998,373,5880
Apr-2019,2019,4,53003,373,1572
Apr-2019,2019,4,53145,74,3456
Apr-2019,2019,4,53148,74,13224
Apr-2019,2019,4,53212,348,264839
Apr-2019,2019,4,54050,373,552
Apr-2019,2019,4,54069,373,906
Apr-2019,2019,4,54071,373,750
Apr-2019,2019,4,54121,320,108180
Apr-2019,2019,4,54123,320,964
Apr-2019,2019,4,54127,320,436068
Apr-2019,2019,4,54134,320,87192
Apr-2019,2019,4,54141,320,368516
Apr-2019,2019,4,54143,320,9186
Apr-2019,2019,4,54145,353,2808
Apr-2019,2019,4,54146,353,12192
Apr-2019,2019,4,54147,353,27216
Apr-2019,2019,4,54170,28,16164
Apr-2019,2019,4,57338,59,43328
Apr-2019,2019,4,58806,29,15131
Apr-2019,2019,4,59245,272,298080
Apr-2019,2019,4,59466,322,4105
Apr-2019,2019,4,59487,322,16320
Apr-2019,2019,4,59489,322,648
Apr-2019,2019,4,59509,322,1190
Apr-2019,2019,4,60394,468,11784
Apr-2019,2019,4,60649,322,9564
Apr-2019,2019,4,60650,322,8532
Apr-2019,2019,4,60651,322,32340
Apr-2019,2019,4,60652,322,2496
Apr-2019,2019,4,60653,322,1690
Apr-2019,2019,4,60654,322,834
Apr-2019,2019,4,60655,322,3557
Apr-2019,2019,4,60820,373,5424
Apr-2019,2019,4,63023,394,43503
Apr-2019,2019,4,63207,1009,19260
Apr-2019,2019,4,63228,232,266
Apr-2019,2019,4,63746,448,6528
Apr-2019,2019,4,63810,448,131616
Apr-2019,2019,4,63811,448,58200
Apr-2019,2019,4,63895,335,16089
Apr-2019,2019,4,63896,335,109653
Apr-2019,2019,4,64229,272,11684
Apr-2019,2019,4,64374,1009,33520
Apr-2019,2019,4,64630,228,20115
Apr-2019,2019,4,64640,293,21079
Apr-2019,2019,4,64751,272,2928
Apr-2019,2019,4,64799,228,27505
Apr-2019,2019,4,64800,228,7536
Apr-2019,2019,4,65048,330,3178
Apr-2019,2019,4,65050,330,46200
Apr-2019,2019,4,65055,381,4805
Apr-2019,2019,4,65056,381,22370
Apr-2019,2019,4,65059,329,17863
Apr-2019,2019,4,65064,329,15367
Apr-2019,2019,4,65078,460,11546
Apr-2019,2019,4,65079,460,1968
Apr-2019,2019,4,65104,272,1152
Apr-2019,2019,4,65105,272,4200
Apr-2019,2019,4,65303,272,3024
Apr-2019,2019,4,65312,228,9504
Apr-2019,2019,4,65404,228,9344
Apr-2019,2019,4,65707,448,12480
Apr-2019,2019,4,65944,405,45072
Apr-2019,2019,4,65946,405,24029
Apr-2019,2019,4,66099,228,73253
Apr-2019,2019,4,66158,272,1400
Apr-2019,2019,4,66346,638,97680
Apr-2019,2019,4,66416,497,73152
Apr-2019,2019,4,66417,497,17064
Apr-2019,2019,4,66420,228,960
Apr-2019,2019,4,66428,272,2880
Apr-2019,2019,4,66436,272,10218
Apr-2019,2019,4,66511,159,5028
Apr-2019,2019,4,66584,272,113958
Apr-2019,2019,4,66589,536,10030
Apr-2019,2019,4,66594,272,31218
Apr-2019,2019,4,67290,448,3600
Apr-2019,2019,4,67291,448,5016
Apr-2019,2019,4,67292,448,5016
Apr-2019,2019,4,67456,333,15156
Apr-2019,2019,4,67473,167,21822
Apr-2019,2019,4,67474,167,264672
Apr-2019,2019,4,67475,167,11196
Apr-2019,2019,4,67476,167,31236
Apr-2019,2019,4,67504,53,11388
Apr-2019,2019,4,67526,269,133776
Apr-2019,2019,4,67529,218,80160
Apr-2019,2019,4,67530,218,21906
Apr-2019,2019,4,67531,218,29208
Apr-2019,2019,4,67532,218,146148
Apr-2019,2019,4,67533,218,546072
Apr-2019,2019,4,67534,218,76812
Apr-2019,2019,4,67551,320,71004
Apr-2019,2019,4,67552,320,58518
Apr-2019,2019,4,67553,320,107010
Apr-2019,2019,4,67554,320,62884
Apr-2019,2019,4,67578,61,19008
Apr-2019,2019,4,67579,61,24828
Apr-2019,2019,4,67580,61,17472
Apr-2019,2019,4,67587,597,17736
Apr-2019,2019,4,67630,597,35640
Apr-2019,2019,4,67665,434,14601
Apr-2019,2019,4,67666,434,4576
Apr-2019,2019,4,67667,434,29655
Apr-2019,2019,4,67722,434,29266
Apr-2019,2019,4,67723,434,117022
Apr-2019,2019,4,67724,434,22570
May-2019,2019,5,42403,53,20028
May-2019,2019,5,42420,67,2124
May-2019,2019,5,42447,87,88512
May-2019,2019,5,42460,159,13896
May-2019,2019,5,42461,159,31764
May-2019,2019,5,42467,159,17964
May-2019,2019,5,42469,161,86760
May-2019,2019,5,42564,153,6612
May-2019,2019,5,42567,182,87060
May-2019,2019,5,42589,217,189228
May-2019,2019,5,42591,217,20328
May-2019,2019,5,42613,72,9300
May-2019,2019,5,42615,72,46200
May-2019,2019,5,42647,67,52428
May-2019,2019,5,42648,67,73608
May-2019,2019,5,44582,107,45951
May-2019,2019,5,45393,269,11340
May-2019,2019,5,46108,229,81707
May-2019,2019,5,46256,57,27492
May-2019,2019,5,46308,57,59400
May-2019,2019,5,46612,272,796141
May-2019,2019,5,46814,309,9636
May-2019,2019,5,46815,309,12132
May-2019,2019,5,46816,309,14244
May-2019,2019,5,46834,309,25248
May-2019,2019,5,46973,218,818
May-2019,2019,5,46974,218,725
May-2019,2019,5,48009,355,146571
May-2019,2019,5,49087,269,28032
May-2019,2019,5,51795,358,29496
May-2019,2019,5,51796,358,36816
May-2019,2019,5,54121,320,64980
May-2019,2019,5,54127,320,311532
May-2019,2019,5,54134,320,198480
May-2019,2019,5,54141,320,586632
May-2019,2019,5,54143,320,1938
May-2019,2019,5,57552,159,34732
May-2019,2019,5,58807,29,66384
May-2019,2019,5,58878,29,33216
May-2019,2019,5,58879,29,35206
May-2019,2019,5,59245,272,287184
May-2019,2019,5,60820,373,5048
May-2019,2019,5,61589,562,50136
May-2019,2019,5,61592,562,60900
May-2019,2019,5,63207,1009,292950
May-2019,2019,5,63745,448,2520
May-2019,2019,5,63811,448,38448
May-2019,2019,5,63896,335,13235
May-2019,2019,5,64339,448,5544
May-2019,2019,5,64374,1009,37329
May-2019,2019,5,64640,293,114035
May-2019,2019,5,64894,448,4224
May-2019,2019,5,65047,460,2786
May-2019,2019,5,65050,330,65316
May-2019,2019,5,65052,381,39296
May-2019,2019,5,65055,381,78374
May-2019,2019,5,65056,381,45588
May-2019,2019,5,65059,329,57653
May-2019,2019,5,65062,329,8242
May-2019,2019,5,65064,329,27950
May-2019,2019,5,65066,329,4137
May-2019,2019,5,65078,460,8680
May-2019,2019,5,65580,272,95748
May-2019,2019,5,65683,217,9696
May-2019,2019,5,65785,159,7613
May-2019,2019,5,65829,448,37008
May-2019,2019,5,65942,405,38662
May-2019,2019,5,65945,405,49759
May-2019,2019,5,65984,434,746
May-2019,2019,5,66346,638,69504
May-2019,2019,5,66589,536,4137
May-2019,2019,5,66640,448,36252
May-2019,2019,5,67432,272,12192
May-2019,2019,5,67473,167,5820
May-2019,2019,5,67474,167,64380
May-2019,2019,5,67475,167,8310
May-2019,2019,5,67476,167,58944
May-2019,2019,5,67505,53,20109
May-2019,2019,5,67526,269,75696
May-2019,2019,5,67529,218,15012
May-2019,2019,5,67530,218,50796
May-2019,2019,5,67531,218,43752
May-2019,2019,5,67534,218,14544
May-2019,2019,5,67551,320,141588
May-2019,2019,5,67552,320,124602
May-2019,2019,5,67553,320,42810
May-2019,2019,5,67554,320,38496
May-2019,2019,5,67555,424,2652
May-2019,2019,5,67556,424,10548
May-2019,2019,5,67557,424,13752
May-2019,2019,5,67579,61,38304
May-2019,2019,5,67580,61,27192
May-2019,2019,5,67581,61,1842
May-2019,2019,5,67657,448,5400
May-2019,2019,5,67726,478,77184
May-2019,2019,5,67727,478,4152
May-2019,2019,5,67768,478,6480
May-2019,2019,5,67782,313,25392
May-2019,2019,5,67783,313,11508
May-2019,2019,5,67953,625,40830
May-2019,2019,5,67954,625,9180
May-2019,2019,5,67955,625,41430
