Calendar Month,MaterialNumber,ProductFamily,Market Share %,Number of Competitirs,WAC Price
7/1/2018,49206,996,78,6,135.75
7/1/2018,49218,996,57,5,136.7
7/1/2018,49572,497,39,4,85
7/1/2018,63307,497,24,3,240
7/1/2018,63479,415,16,8,1114.15
7/1/2018,61086,415,17,8,1368.26
7/1/2018,63896,335,0,8,30.06
7/1/2018,63895,335,0,9,14.54
7/1/2018,44584,107,15,5,64.12
7/1/2018,54101,424,66,3,703.03
7/1/2018,54107,424,40,8,225
7/1/2018,54112,424,32,6,225
7/1/2018,45531,240,47,1,151.87
7/1/2018,45534,240,52,1,157.95
7/1/2018,55984,427,98,2,11
7/1/2018,56008,313,2,8,44.47
7/1/2018,59428,313,2,6,66.77
7/1/2018,57787,1007,2,4,60
7/1/2018,61100,1007,9,10,30
7/1/2018,63982,507,0,12,
7/1/2018,42620,117,0,16,37.15
7/1/2018,45547,127,0,14,
7/1/2018,46313,127,2,8,22.45
7/1/2018,45709,274,37,6,208.92
7/1/2018,45720,274,20,8,74.48
7/1/2018,45726,274,23,9,122.55
7/1/2018,47251,234,9,8,296.67
7/1/2018,47254,234,9,8,375
7/1/2018,47257,234,12,6,425
7/1/2018,47059,318,25,14,47.7
7/1/2018,47065,318,28,14,60
7/1/2018,47808,295,42,3,120
7/1/2018,50998,441,12,6,66.94
7/1/2018,51796,358,51,4,438.6
7/1/2018,51795,358,56,5,877.2
7/1/2018,44968,152,59,3,130
7/1/2018,59480,322,19,11,558.33
7/1/2018,59483,322,23,9,833.33
7/1/2018,59486,322,19,9,333.33
7/1/2018,59489,322,19,9,1125
7/1/2018,59492,322,20,11,358.33
7/1/2018,59495,322,17,7,450
7/1/2018,60648,322,18,10,37.71
7/1/2018,60649,322,16,10,55.61
7/1/2018,60650,322,8,9,73.52
7/1/2018,60651,322,13,10,25.67
7/1/2018,55624,348,34,2,216.69
7/1/2018,48740,348,7,6,39.54
7/1/2018,53212,348,15,3,26.91
7/1/2018,44058,153,3,8,65.83
7/1/2018,61217,153,37,18,155.88
7/1/2018,44060,153,2,17,57.76
7/1/2018,64640,293,16,6,11.5
7/1/2018,64049,455,1,15,100
7/1/2018,64047,455,1,15,50
7/1/2018,58679,159,100,NULL,336.88
7/1/2018,57553,159,27,3,63
7/1/2018,57554,159,42,3,66
7/1/2018,42465,159,23,7,192.67
7/1/2018,42470,161,99,1,133.38
7/1/2018,48698,574,4,1,117.38
7/1/2018,66346,638,12,4,24.75
7/1/2018,66345,638,8,4,24.75
7/1/2018,44035,167,20,12,23.15
7/1/2018,44038,167,14,14,23.52
7/1/2018,44042,167,21,14,34.52
7/1/2018,46126,167,42,8,34.52
7/1/2018,58583,465,1,15,318.5
7/1/2018,58584,465,0,17,60.11
7/1/2018,58578,465,0,17,180
7/1/2018,60157,465,0,14,47.28
7/1/2018,60288,465,0,13,92.61
7/1/2018,58581,465,1,14,305.1
7/1/2018,60394,468,38,6,158.41
7/1/2018,54880,469,54,5,560.15
7/1/2018,60119,469,0,6,45.2
7/1/2018,65160,475,4,10,32.93
7/1/2018,65161,475,5,12,32.93
7/1/2018,65162,475,2,10,10.91
7/1/2018,65159,475,2,11,32.93
7/1/2018,42482,179,68,1,1639.93
7/1/2018,42484,179,38,1,662.03
7/1/2018,42577,182,32,7,64.53
7/1/2018,42579,182,44,5,80.69
7/1/2018,42573,182,36,2,65.88
7/1/2018,42575,182,40,8,48.37
7/1/2018,61572,201,18,7,128.94
7/1/2018,49086,269,86,1,244.03
7/1/2018,49087,269,81,1,309.32
7/1/2018,49088,269,85,1,463.94
7/1/2018,45316,269,14,10,24.99
7/1/2018,45320,269,13,12,30.49
7/1/2018,61084,1068,20,3,125.28
7/1/2018,51328,203,20,8,57.95
7/1/2018,51330,203,17,7,171
7/1/2018,51331,203,44,2,325.71
7/1/2018,51333,203,23,7,30.4
7/1/2018,55784,520,26,6,47.61
7/1/2018,46834,309,11,11,80
7/1/2018,46814,309,12,12,80
7/1/2018,46815,309,16,11,90
7/1/2018,46816,309,15,11,90
7/1/2018,62253,492,0,9,
8/1/2018,57975,365,28,7,150
8/1/2018,49048,998,1,4,150
8/1/2018,42518,4,17,10,18
8/1/2018,42374,4,0,14,176.5
8/1/2018,42376,4,1,10,151.25
8/1/2018,51012,368,1,9,35
8/1/2018,65569,1057,4,7,47.04
8/1/2018,65571,1057,3,7,59.42
8/1/2018,65568,1057,3,7,47.04
8/1/2018,65570,1057,3,7,59.42
8/1/2018,52727,371,1,9,38.99
8/1/2018,60820,373,22,2,848.06
8/1/2018,52612,373,2,16,44.6
8/1/2018,54073,373,2,16,1486.67
8/1/2018,54071,373,3,15,1681.67
8/1/2018,53003,373,3,18,1486.67
8/1/2018,52610,373,2,15,50.45
8/1/2018,54050,373,4,17,1486.67
8/1/2018,54127,320,35,16,19.06
8/1/2018,54134,320,30,15,27.13
8/1/2018,54141,320,40,17,27.13
8/1/2018,54121,320,45,15,27.13
8/1/2018,48009,355,38,6,43.5
8/1/2018,56784,355,37,2,111.38
8/1/2018,49288,355,41,2,50
8/1/2018,52035,238,0,8,
8/1/2018,56628,238,2,4,72.9
8/1/2018,47723,333,83,3,200
8/1/2018,46384,553,25,3,89.47
8/1/2018,46385,553,42,3,89.47
8/1/2018,46386,553,9,3,89.47
8/1/2018,46387,553,40,2,89.47
8/1/2018,63318,513,6,5,4400
8/1/2018,56448,1051,0,1,
8/1/2018,64799,228,46,3,13.75
8/1/2018,42591,217,63,5,71.34
8/1/2018,42589,217,56,6,53.48
8/1/2018,43658,83,33,2,56.4
8/1/2018,46108,229,76,1,74.87
8/1/2018,50589,28,33,2,178.74
8/1/2018,50595,28,23,2,178.74
8/1/2018,54170,28,21,2,178.74
8/1/2018,42625,28,22,9,1279.3
8/1/2018,58806,29,31,2,237.82
8/1/2018,58807,29,31,2,237.82
8/1/2018,58878,29,31,2,237.82
8/1/2018,58879,29,35,2,237.82
8/1/2018,65048,330,0,6,120
8/1/2018,65050,330,11,7,35.73
8/1/2018,65052,381,28,3,71.2
8/1/2018,65055,381,34,3,141.3
8/1/2018,47852,354,5,3,
8/1/2018,47805,354,0,4,175.99
8/1/2018,47854,354,3,4,312.74
8/1/2018,65059,329,2,9,35
8/1/2018,65060,329,8,6,2.25
8/1/2018,65064,329,11,8,60
8/1/2018,65065,329,7,7,3.65
8/1/2018,61587,562,21,16,300
8/1/2018,61590,562,22,16,400
8/1/2018,61592,562,23,10,20
8/1/2018,49216,34,1,15,13.3
8/1/2018,45430,287,1,5,21.9
8/1/2018,45429,287,2,5,21.9
8/1/2018,66492,1149,19,5,1900
8/1/2018,45968,232,55,14,166.67
8/1/2018,42403,53,14,4,335.32
8/1/2018,42401,53,7,4,84.01
8/1/2018,46256,57,31,8,104.88
8/1/2018,46308,57,31,8,117.75
8/1/2018,57338,59,39,8,100
8/1/2018,46409,61,23,11,371.09
8/1/2018,42410,61,18,11,439.38
8/1/2018,55986,1009,17,5,96.88
8/1/2018,65242,714,100,NULL,198.34
8/1/2018,65243,714,100,NULL,360.64
8/1/2018,42418,67,42,11,425.3
8/1/2018,42420,67,49,15,425.3
8/1/2018,42422,67,55,13,479.3
8/1/2018,42424,67,43,9,480.1
8/1/2018,52592,391,2,15,29.38
8/1/2018,52593,391,0,18,14.73
8/1/2018,52594,391,0,19,14.73
8/1/2018,63300,547,1,9,33
8/1/2018,51451,512,3,2,85.59
8/1/2018,42433,72,29,3,107.78
8/1/2018,42435,72,26,3,129.34
8/1/2018,42613,72,23,3,105.9
8/1/2018,42615,72,80,3,112.5
8/1/2018,51552,404,1,13,73.8
8/1/2018,54145,353,3,5,10.95
8/1/2018,54146,353,4,5,15.95
8/1/2018,54147,353,4,7,34.95
8/1/2018,53148,74,28,4,498.15
8/1/2018,53151,74,42,4,56.46
8/1/2018,65959,405,36,1,261.26
8/1/2018,65960,405,32,1,379.62
8/1/2018,65961,405,47,1,516.86
8/1/2018,42447,87,32,2,60
8/1/2018,42443,87,71,1,50
8/1/2018,42445,87,65,2,55
8/1/2018,42655,90,0,17,73.8
8/1/2018,42658,90,0,21,144
8/1/2018,42660,90,0,16,22
8/1/2018,47715,90,0,17,324.6
8/1/2018,47719,90,0,17,391.85
8/1/2018,46929,311,7,5,137.48
8/1/2018,46808,311,2,7,137.48
8/1/2018,46922,311,4,6,137.48
8/1/2018,64143,518,2,3,38.52
8/1/2018,64142,518,1,3,7.71
8/1/2018,64141,518,2,3,77.03
8/1/2018,42588,218,82,7,30.5
8/1/2018,42585,218,81,9,21.75
8/1/2018,60335,545,2,3,82.55
8/1/2018,60336,545,0,2,
8/1/2018,60337,545,1,2,82.55
8/1/2018,49206,996,77,6,135.75
8/1/2018,49218,996,63,5,136.7
8/1/2018,49572,497,38,4,85
8/1/2018,63307,497,24,3,240
8/1/2018,63479,415,17,8,1114.15
8/1/2018,61086,415,18,7,1368.26
8/1/2018,63896,335,1,8,30.06
8/1/2018,63895,335,1,8,14.54
8/1/2018,44584,107,17,5,64.12
8/1/2018,54101,424,59,3,703.03
8/1/2018,54107,424,43,8,225
8/1/2018,54112,424,39,6,225
8/1/2018,45531,240,47,1,151.87
8/1/2018,45534,240,53,1,157.95
8/1/2018,55984,427,100,1,11
8/1/2018,56008,313,2,8,44.47
8/1/2018,59428,313,3,7,66.77
8/1/2018,57787,1007,3,4,60
8/1/2018,61100,1007,4,11,30
8/1/2018,63982,507,0,12,
8/1/2018,42620,117,0,16,37.15
8/1/2018,45547,127,0,15,
8/1/2018,46313,127,2,8,22.45
8/1/2018,45709,274,41,5,208.92
8/1/2018,45720,274,25,6,74.48
8/1/2018,45726,274,22,10,122.55
8/1/2018,47251,234,10,8,296.67
8/1/2018,47254,234,12,8,375
8/1/2018,47257,234,10,6,425
8/1/2018,47059,318,25,15,47.7
8/1/2018,47065,318,29,15,60
8/1/2018,47808,295,49,3,120
8/1/2018,50998,441,13,6,66.94
8/1/2018,51796,358,43,4,438.6
8/1/2018,51795,358,47,5,877.2
8/1/2018,44968,152,60,3,130
8/1/2018,59480,322,19,11,558.33
8/1/2018,59483,322,16,9,833.33
8/1/2018,59486,322,22,8,333.33
8/1/2018,59489,322,24,9,1125
8/1/2018,59492,322,21,11,358.33
8/1/2018,59495,322,22,7,450
8/1/2018,60648,322,19,10,37.71
8/1/2018,60649,322,22,9,55.61
8/1/2018,60650,322,9,9,73.52
8/1/2018,60651,322,12,10,25.67
8/1/2018,55624,348,32,2,216.69
8/1/2018,48740,348,1,6,39.54
8/1/2018,53212,348,7,3,26.91
8/1/2018,44058,153,6,8,65.83
8/1/2018,61217,153,26,19,155.88
8/1/2018,44060,153,2,19,57.76
8/1/2018,64640,293,18,6,11.5
8/1/2018,64049,455,5,15,100
8/1/2018,64047,455,0,15,50
8/1/2018,58679,159,100,NULL,336.88
8/1/2018,57553,159,36,3,63
8/1/2018,57554,159,44,3,66
8/1/2018,42465,159,20,7,192.67
8/1/2018,42470,161,99,1,133.38
8/1/2018,48698,574,1,1,117.38
8/1/2018,66346,638,14,4,24.75
8/1/2018,66345,638,10,3,24.75
8/1/2018,44035,167,18,11,23.15
8/1/2018,44038,167,14,13,23.52
8/1/2018,44042,167,19,14,34.52
8/1/2018,46126,167,43,9,34.52
8/1/2018,58583,465,1,15,318.5
8/1/2018,58584,465,1,17,60.11
8/1/2018,58578,465,0,17,180
8/1/2018,60157,465,0,14,47.28
8/1/2018,60288,465,0,13,92.61
8/1/2018,58581,465,0,14,305.1
8/1/2018,60394,468,44,6,158.41
8/1/2018,54880,469,53,5,560.15
8/1/2018,60119,469,2,6,45.2
8/1/2018,65160,475,20,11,32.93
8/1/2018,65161,475,25,11,32.93
8/1/2018,65162,475,41,9,10.91
8/1/2018,65159,475,16,12,32.93
8/1/2018,42482,179,74,2,1639.93
8/1/2018,42484,179,44,1,662.03
8/1/2018,55972,258,0,13,
8/1/2018,42577,182,35,6,64.53
8/1/2018,42579,182,40,5,80.69
8/1/2018,42573,182,40,3,65.88
8/1/2018,42575,182,39,9,48.37
8/1/2018,61572,201,17,7,128.94
8/1/2018,49086,269,83,1,244.03
8/1/2018,49087,269,79,1,309.32
8/1/2018,49088,269,84,1,463.94
8/1/2018,45316,269,17,10,24.99
8/1/2018,45320,269,16,12,30.49
8/1/2018,61084,1068,15,4,125.28
8/1/2018,51328,203,20,8,57.95
8/1/2018,51330,203,17,7,171
8/1/2018,51331,203,45,1,325.71
8/1/2018,51333,203,24,7,30.4
8/1/2018,55784,520,27,6,47.61
8/1/2018,46834,309,10,11,80
8/1/2018,46814,309,10,12,80
8/1/2018,46815,309,16,11,90
8/1/2018,46816,309,15,11,90
8/1/2018,62253,492,0,9,
9/1/2018,57975,365,36,7,150
9/1/2018,49048,998,1,4,150
9/1/2018,42518,4,16,11,18
9/1/2018,42374,4,0,13,176.5
9/1/2018,42376,4,1,10,151.25
9/1/2018,51012,368,1,9,35
9/1/2018,65569,1057,4,7,47.04
9/1/2018,65571,1057,3,7,59.42
9/1/2018,65568,1057,2,7,47.04
9/1/2018,65570,1057,3,7,59.42
9/1/2018,52727,371,0,10,38.99
9/1/2018,60820,373,24,2,848.06
9/1/2018,52612,373,2,17,44.6
9/1/2018,54073,373,2,16,1486.67
9/1/2018,54071,373,2,15,1681.67
9/1/2018,53003,373,3,16,1486.67
9/1/2018,52610,373,2,15,50.45
9/1/2018,54050,373,4,17,1486.67
9/1/2018,54127,320,28,16,19.06
9/1/2018,54134,320,34,15,27.13
9/1/2018,54141,320,48,16,27.13
9/1/2018,54121,320,45,16,27.13
9/1/2018,48009,355,36,6,43.5
9/1/2018,56784,355,26,2,111.38
9/1/2018,49288,355,42,2,50
9/1/2018,52035,238,0,8,
9/1/2018,56628,238,2,4,72.9
9/1/2018,47723,333,83,4,200
9/1/2018,46384,553,33,3,89.47
9/1/2018,46385,553,19,3,89.47
9/1/2018,46386,553,65,3,89.47
9/1/2018,46387,553,34,2,89.47
9/1/2018,63318,513,6,5,4400
9/1/2018,56448,1051,0,1,
9/1/2018,64799,228,44,3,13.75
9/1/2018,42591,217,56,5,71.34
9/1/2018,42589,217,51,6,53.48
9/1/2018,43658,83,33,2,56.4
9/1/2018,46108,229,74,1,74.87
9/1/2018,50589,28,34,2,178.74
9/1/2018,50595,28,25,2,178.74
9/1/2018,54170,28,24,2,178.74
9/1/2018,42625,28,22,9,1279.3
9/1/2018,58806,29,35,2,237.82
9/1/2018,58807,29,36,2,237.82
9/1/2018,58878,29,35,2,237.82
9/1/2018,58879,29,37,2,237.82
9/1/2018,65048,330,0,6,120
9/1/2018,65050,330,2,7,35.73
9/1/2018,65052,381,32,3,71.2
9/1/2018,65055,381,34,3,141.3
9/1/2018,47852,354,4,3,
9/1/2018,47805,354,0,4,175.99
9/1/2018,47854,354,1,4,312.74
9/1/2018,65059,329,3,9,35
9/1/2018,65060,329,7,6,2.25
9/1/2018,65064,329,12,8,60
9/1/2018,65065,329,7,7,3.65
9/1/2018,61587,562,23,15,300
9/1/2018,61590,562,23,17,400
9/1/2018,61592,562,19,11,20
9/1/2018,49216,34,1,15,13.3
9/1/2018,45430,287,1,5,21.9
9/1/2018,45429,287,2,5,21.9
9/1/2018,66492,1149,15,5,1900
9/1/2018,61457,232,57,14,60
9/1/2018,42403,53,5,4,335.32
9/1/2018,42401,53,1,4,84.01
9/1/2018,46256,57,32,8,104.88
9/1/2018,46308,57,29,8,117.75
9/1/2018,57338,59,42,8,100
9/1/2018,46409,61,22,11,371.09
9/1/2018,42410,61,19,11,439.38
9/1/2018,55986,1009,16,6,96.88
9/1/2018,65242,714,100,NULL,198.34
9/1/2018,65243,714,100,NULL,360.64
9/1/2018,42418,67,46,11,425.3
9/1/2018,42420,67,53,14,425.3
9/1/2018,42422,67,58,14,479.3
9/1/2018,42424,67,50,10,480.1
9/1/2018,52592,391,1,15,29.38
9/1/2018,52593,391,0,18,14.73
9/1/2018,52594,391,0,19,14.73
9/1/2018,63300,547,0,7,33
9/1/2018,51451,512,1,2,85.59
9/1/2018,42433,72,33,3,107.78
9/1/2018,42435,72,24,3,129.34
9/1/2018,42613,72,20,4,105.9
9/1/2018,42615,72,78,4,112.5
9/1/2018,51552,404,1,13,73.8
9/1/2018,54145,353,5,5,10.95
9/1/2018,54146,353,4,5,15.95
9/1/2018,54147,353,3,7,34.95
9/1/2018,53148,74,47,4,498.15
9/1/2018,53151,74,44,4,56.46
9/1/2018,65959,405,36,1,261.26
9/1/2018,65960,405,32,1,379.62
9/1/2018,65961,405,45,1,516.86
9/1/2018,42447,87,45,2,60
9/1/2018,42443,87,62,1,50
9/1/2018,42445,87,34,2,55
9/1/2018,42655,90,0,17,73.8
9/1/2018,42658,90,0,21,144
9/1/2018,42660,90,0,17,22
9/1/2018,47715,90,0,17,324.6
9/1/2018,47719,90,0,17,391.85
9/1/2018,46929,311,3,5,137.48
9/1/2018,46808,311,2,7,137.48
9/1/2018,46922,311,5,6,137.48
9/1/2018,64143,518,2,3,38.52
9/1/2018,64142,518,1,3,7.71
9/1/2018,64141,518,1,3,77.03
9/1/2018,42588,218,83,7,30.5
9/1/2018,42585,218,81,9,21.75
9/1/2018,60335,545,2,3,82.55
9/1/2018,60337,545,0,2,82.55
9/1/2018,49206,996,51,6,135.75
9/1/2018,49218,996,57,5,136.7
9/1/2018,49572,497,38,4,85
9/1/2018,63307,497,35,3,240
9/1/2018,63479,415,16,8,1114.15
9/1/2018,61086,415,17,8,1368.26
9/1/2018,63896,335,1,8,30.06
9/1/2018,63895,335,1,8,14.54
9/1/2018,44584,107,17,5,64.12
9/1/2018,54101,424,59,3,703.03
9/1/2018,54107,424,41,8,225
9/1/2018,54112,424,45,6,225
9/1/2018,45531,240,40,1,151.87
9/1/2018,45534,240,55,1,157.95
9/1/2018,55984,427,82,1,11
9/1/2018,56008,313,2,9,44.47
9/1/2018,59428,313,3,8,66.77
9/1/2018,57787,1007,2,4,60
9/1/2018,61100,1007,4,11,30
9/1/2018,63982,507,0,12,
9/1/2018,42620,117,0,16,37.15
9/1/2018,45547,127,0,16,
9/1/2018,46313,127,1,8,22.45
9/1/2018,45709,274,47,6,208.92
9/1/2018,45720,274,30,6,74.48
9/1/2018,45726,274,21,9,122.55
9/1/2018,47251,234,7,8,296.67
9/1/2018,47254,234,7,8,375
9/1/2018,47257,234,8,6,425
9/1/2018,47059,318,28,15,47.7
9/1/2018,47065,318,32,14,60
9/1/2018,47808,295,54,3,120
9/1/2018,50998,441,15,6,66.94
9/1/2018,51796,358,42,4,438.6
9/1/2018,51795,358,53,5,877.2
9/1/2018,44968,152,59,3,130
9/1/2018,59480,322,17,11,558.33
9/1/2018,59483,322,16,9,833.33
9/1/2018,59486,322,12,8,333.33
9/1/2018,59489,322,11,9,1125
9/1/2018,59492,322,13,11,358.33
9/1/2018,59495,322,14,8,450
9/1/2018,60648,322,19,10,37.71
9/1/2018,60649,322,25,8,55.61
9/1/2018,60650,322,9,9,73.52
9/1/2018,60651,322,14,10,25.67
9/1/2018,55624,348,27,2,216.69
9/1/2018,48740,348,0,7,39.54
9/1/2018,53212,348,5,3,26.91
9/1/2018,44058,153,15,9,65.83
9/1/2018,61217,153,4,20,155.88
9/1/2018,44060,153,3,19,57.76
9/1/2018,64640,293,8,6,11.5
9/1/2018,64049,455,5,15,100
9/1/2018,64047,455,0,15,50
9/1/2018,58679,159,100,NULL,336.88
9/1/2018,57553,159,53,3,63
9/1/2018,57554,159,55,3,66
9/1/2018,42465,159,22,7,192.67
9/1/2018,42470,161,100,1,133.38
9/1/2018,48698,574,1,1,117.38
9/1/2018,66346,638,12,5,24.75
9/1/2018,66345,638,9,4,24.75
9/1/2018,44035,167,14,11,23.15
9/1/2018,44038,167,11,13,23.52
9/1/2018,44042,167,16,13,34.52
9/1/2018,46126,167,32,7,34.52
9/1/2018,58583,465,0,15,318.5
9/1/2018,58584,465,0,16,60.11
9/1/2018,58578,465,0,17,180
9/1/2018,60157,465,0,14,47.28
9/1/2018,60288,465,0,13,92.61
9/1/2018,58581,465,0,14,305.1
9/1/2018,60394,468,50,6,158.41
9/1/2018,54880,469,56,5,560.15
9/1/2018,60119,469,2,6,45.2
9/1/2018,65160,475,23,11,32.93
9/1/2018,65161,475,19,11,32.93
9/1/2018,65162,475,33,9,10.91
9/1/2018,65159,475,13,12,32.93
9/1/2018,42482,179,76,1,1639.93
9/1/2018,42484,179,88,1,662.03
9/1/2018,42577,182,28,7,64.53
9/1/2018,42579,182,38,5,80.69
9/1/2018,42573,182,29,2,65.88
9/1/2018,42575,182,34,9,48.37
9/1/2018,61572,201,18,7,128.94
9/1/2018,49086,269,84,1,244.03
9/1/2018,49087,269,79,1,309.32
9/1/2018,49088,269,82,1,463.94
9/1/2018,45316,269,14,11,24.99
9/1/2018,45320,269,16,12,30.49
9/1/2018,61084,1068,17,3,125.28
9/1/2018,51328,203,17,8,57.95
9/1/2018,51330,203,14,7,171
9/1/2018,51331,203,38,2,325.71
9/1/2018,51333,203,21,7,30.4
9/1/2018,55784,520,33,6,47.61
9/1/2018,46834,309,13,11,80
9/1/2018,46814,309,10,11,80
9/1/2018,46815,309,15,11,90
9/1/2018,46816,309,14,11,90
9/1/2018,62253,492,0,9,
10/1/2018,57975,365,28,7,150
10/1/2018,49048,998,1,4,150
10/1/2018,42518,4,15,11,18
10/1/2018,42374,4,0,13,176.5
10/1/2018,42517,4,1,10,30.25
10/1/2018,51012,368,1,8,35
10/1/2018,65569,1057,1,6,47.04
10/1/2018,65571,1057,2,8,59.42
10/1/2018,65568,1057,4,8,47.04
10/1/2018,65570,1057,3,8,59.42
10/1/2018,52727,371,0,9,38.99
10/1/2018,60820,373,18,2,848.06
10/1/2018,52612,373,2,18,44.6
10/1/2018,54073,373,2,15,1486.67
10/1/2018,54071,373,1,15,1681.67
10/1/2018,53003,373,2,17,1486.67
10/1/2018,52610,373,2,15,50.45
10/1/2018,54050,373,4,15,1486.67
10/1/2018,54127,320,38,17,19.06
10/1/2018,54134,320,37,17,27.13
10/1/2018,54141,320,46,18,27.13
10/1/2018,54121,320,45,16,27.13
10/1/2018,48009,355,40,7,43.5
10/1/2018,56784,355,24,2,111.38
10/1/2018,49288,355,37,2,50
10/1/2018,52035,238,0,9,
10/1/2018,56628,238,2,4,72.9
10/1/2018,47723,333,83,3,200
10/1/2018,46384,553,26,3,89.47
10/1/2018,46385,553,14,3,89.47
10/1/2018,46386,553,69,3,89.47
10/1/2018,46387,553,31,2,89.47
10/1/2018,63318,513,7,6,4400
10/1/2018,56448,1051,0,1,
10/1/2018,64799,228,47,3,13.75
10/1/2018,42591,217,56,5,71.34
10/1/2018,42589,217,51,6,53.48
10/1/2018,43658,83,34,2,56.4
10/1/2018,46108,229,77,1,74.87
10/1/2018,50589,28,32,2,178.74
10/1/2018,50595,28,24,2,178.74
10/1/2018,54170,28,24,3,178.74
10/1/2018,42625,28,21,9,1279.3
10/1/2018,58806,29,40,2,237.82
10/1/2018,58807,29,41,2,237.82
10/1/2018,58878,29,39,2,237.82
10/1/2018,58879,29,38,2,237.82
10/1/2018,65050,330,34,6,35.73
10/1/2018,65052,381,33,3,71.2
10/1/2018,65055,381,36,3,141.3
10/1/2018,47852,354,11,3,
10/1/2018,47805,354,0,4,175.99
10/1/2018,47854,354,0,4,312.74
10/1/2018,65059,329,3,8,35
10/1/2018,65060,329,15,6,2.25
10/1/2018,65064,329,14,8,60
10/1/2018,65065,329,8,7,3.65
10/1/2018,61587,562,22,16,300
10/1/2018,61590,562,36,17,400
10/1/2018,61592,562,14,11,20
10/1/2018,49216,34,1,13,13.3
10/1/2018,45430,287,1,5,21.9
10/1/2018,45429,287,2,5,21.9
10/1/2018,66492,1149,15,5,1900
10/1/2018,61457,232,56,14,60
10/1/2018,42403,53,33,4,335.32
10/1/2018,42401,53,23,4,84.01
10/1/2018,46256,57,12,8,104.88
10/1/2018,46308,57,22,8,117.75
10/1/2018,57338,59,51,7,100
10/1/2018,46409,61,23,11,371.09
10/1/2018,42410,61,20,11,439.38
10/1/2018,55986,1009,18,6,96.88
10/1/2018,65242,714,100,NULL,198.34
10/1/2018,65243,714,100,NULL,360.64
10/1/2018,42418,67,51,10,425.3
10/1/2018,42420,67,56,14,425.3
10/1/2018,42422,67,60,14,479.3
10/1/2018,42424,67,63,9,480.1
10/1/2018,52592,391,1,15,29.38
10/1/2018,52593,391,0,18,14.73
10/1/2018,52594,391,0,19,14.73
10/1/2018,63300,547,0,8,33
10/1/2018,51451,512,1,2,85.59
10/1/2018,42433,72,28,3,107.78
10/1/2018,42435,72,24,4,129.34
10/1/2018,42613,72,20,4,105.9
10/1/2018,42615,72,82,4,112.5
10/1/2018,51552,404,1,14,73.8
10/1/2018,54145,353,5,5,10.95
10/1/2018,54146,353,3,5,15.95
10/1/2018,54147,353,4,7,34.95
10/1/2018,53148,74,56,4,498.15
10/1/2018,53151,74,43,4,56.46
10/1/2018,65959,405,39,1,261.26
10/1/2018,65960,405,39,1,379.62
10/1/2018,65961,405,54,1,516.86
10/1/2018,42447,87,72,2,60
10/1/2018,42443,87,70,1,50
10/1/2018,42445,87,68,2,55
10/1/2018,42655,90,0,20,73.8
10/1/2018,42658,90,0,20,144
10/1/2018,42660,90,0,18,22
10/1/2018,47715,90,0,17,324.6
10/1/2018,47719,90,0,17,391.85
10/1/2018,46929,311,1,5,137.48
10/1/2018,46808,311,1,6,137.48
10/1/2018,46922,311,4,6,137.48
10/1/2018,64143,518,1,3,38.52
10/1/2018,64142,518,1,3,7.71
10/1/2018,64141,518,0,3,77.03
10/1/2018,46974,218,89,7,975
10/1/2018,42585,218,81,8,21.75
10/1/2018,63441,1064,0,6,41.96
10/1/2018,63443,1064,0,7,41.96
10/1/2018,63444,1064,0,6,41.96
10/1/2018,63445,1064,0,6,41.96
10/1/2018,60388,221,0,5,
10/1/2018,60335,545,2,3,82.55
10/1/2018,60336,545,0,2,
10/1/2018,60337,545,0,2,82.55
10/1/2018,49206,996,40,6,135.75
10/1/2018,49218,996,55,5,136.7
10/1/2018,49572,497,39,5,85
10/1/2018,63307,497,25,3,240
10/1/2018,63479,415,16,9,1114.15
10/1/2018,61086,415,18,9,1368.26
10/1/2018,63896,335,1,8,30.06
10/1/2018,63895,335,2,8,14.54
10/1/2018,44584,107,16,5,64.12
10/1/2018,54101,424,65,3,703.03
10/1/2018,54107,424,41,8,225
10/1/2018,54112,424,44,7,225
10/1/2018,45531,240,39,1,151.87
10/1/2018,45534,240,41,1,157.95
10/1/2018,55984,427,76,1,11
10/1/2018,56008,313,2,9,44.47
10/1/2018,59428,313,6,9,66.77
10/1/2018,57787,1007,5,4,60
10/1/2018,61100,1007,3,11,30
10/1/2018,63982,507,0,12,
10/1/2018,42620,117,0,15,37.15
10/1/2018,45547,127,0,16,
10/1/2018,46313,127,1,9,22.45
10/1/2018,45709,274,50,5,208.92
10/1/2018,45720,274,35,4,74.48
10/1/2018,45726,274,20,8,122.55
10/1/2018,47251,234,8,8,296.67
10/1/2018,47254,234,11,8,375
10/1/2018,47257,234,9,6,425
10/1/2018,47059,318,25,14,47.7
10/1/2018,47065,318,30,14,60
10/1/2018,47808,295,49,3,120
10/1/2018,50998,441,12,6,66.94
10/1/2018,51796,358,42,4,438.6
10/1/2018,51795,358,56,5,877.2
10/1/2018,44968,152,65,3,130
10/1/2018,59480,322,15,11,558.33
10/1/2018,59483,322,16,8,833.33
10/1/2018,59486,322,11,9,333.33
10/1/2018,59489,322,7,9,1125
10/1/2018,59492,322,14,11,358.33
10/1/2018,59495,322,13,8,450
10/1/2018,60648,322,21,10,37.71
10/1/2018,60649,322,29,9,55.61
10/1/2018,60650,322,12,9,73.52
10/1/2018,60651,322,14,10,25.67
10/1/2018,55624,348,24,2,216.69
10/1/2018,48740,348,0,7,39.54
